YYMMDDHHMI(KST),STN(ID),TA(C),WD(deg),WS(m/s),RN_DAY(mm),RN_HR1(mm),HM(%),PA(hPa),PS(hPa)
201808101700,114,33.0,12.7,2.5,0.0,0.0,46.3,984.7,1000.9
201808101800,114,27.5,146.6,2.4,3.1,3.1,77.3,985.2,1001.7
201808101900,114,27.9,147.4,2.6,3.1,0.0,69.7,985.8,1002.3
201808102000,114,28.1,136.6,2.0,3.1,0.0,63.9,986.4,1002.9
201808102100,114,27.9,126.5,1.1,3.1,0.0,63.5,987.2,1003.7
201808102200,114,27.3,153.6,1.4,3.1,0.0,66.3,987.5,1004.1
201808102300,114,27.3,153.2,1.9,3.1,0.0,65.2,987.7,1004.3
201808110000,114,26.0,107.1,1.5,3.1,0.0,71.8,988.1,1004.8
201808110100,114,25.6,14.9,0.8,0.0,0.0,73.6,988.0,1004.7
201808110200,114,24.5,26.2,1.3,0.0,0.0,79.9,988.3,1005.0
201808110300,114,24.1,55.9,0.2,0.0,0.0,79.4,988.5,1005.2
201808110400,114,24.0,24.2,0.9,0.0,0.0,79.7,988.8,1005.5
201808110500,114,23.9,4.6,0.7,0.0,0.0,79.8,989.0,1005.7
201808110600,114,23.1,30.3,1.3,0.0,0.0,83.7,989.6,1006.4
201808110700,114,23.9,35.9,1.4,0.0,0.0,79.6,989.6,1006.3
201808110800,114,25.6,30.0,1.9,0.0,0.0,71.0,989.7,1006.4
201808110900,114,28.4,26.2,0.9,0.0,0.0,60.1,989.5,1006.0
201808111000,114,29.5,225.3,0.9,0.0,0.0,51.3,989.3,1005.7
201808111100,114,30.7,205.7,2.1,0.0,0.0,48.9,989.0,1005.4
201808111200,114,30.2,182.5,1.9,0.0,0.0,50.8,988.9,1005.4
201808111300,114,31.0,129.6,0.8,0.0,0.0,50.6,988.4,1004.8
201808111400,114,31.6,269.9,0.5,0.0,0.0,47.4,987.9,1004.3
201808111500,114,33.1,357.4,1.5,0.0,0.0,44.1,987.3,1003.6
201808111600,114,31.9,228.6,1.7,0.0,0.0,47.0,987.0,1003.3
201808111700,114,31.7,191.4,1.1,0.0,0.0,49.8,987.2,1003.6
201808111800,114,31.5,233.1,1.6,0.0,0.0,50.7,987.2,1003.6
201808111900,114,28.4,153.0,2.1,0.0,0.0,63.3,988.1,1004.6
201808112000,114,28.3,156.2,1.8,0.0,0.0,62.7,988.6,1005.1
201808112100,114,28.2,180.0,1.6,0.0,0.0,61.6,989.1,1005.6
201808112200,114,28.0,154.7,1.4,0.0,0.0,62.5,989.5,1006.1
201808112300,114,27.7,163.5,1.4,0.0,0.0,63.4,989.4,1006.0
201808120000,114,27.0,137.5,1.2,0.0,0.0,64.6,989.6,1006.2
201808120100,114,26.2,71.5,0.8,0.0,0.0,68.6,989.5,1006.2
201808120200,114,25.8,93.2,0.3,0.0,0.0,70.5,989.7,1006.4
201808120300,114,25.4,121.0,0.9,0.0,0.0,70.6,989.9,1006.7
201808120400,114,24.7,41.9,0.7,0.0,0.0,77.8,990.2,1007.0
201808120500,114,24.0,67.3,0.8,0.0,0.0,82.0,990.5,1007.2
201808120600,114,24.0,23.4,1.8,0.0,0.0,79.7,990.9,1007.6
201808120700,114,24.8,33.5,0.6,0.0,0.0,77.7,991.4,1008.2
201808120800,114,26.3,20.2,1.0,0.0,0.0,68.7,991.6,1008.3
201808120900,114,28.1,29.7,1.2,0.0,0.0,60.8,991.4,1008.0
201808121000,114,29.4,152.0,2.1,0.0,0.0,53.2,991.2,1007.7
201808121100,114,30.6,146.2,2.4,0.0,0.0,49.2,991.0,1007.5
201808121200,114,31.2,141.6,3.1,0.0,0.0,46.7,990.7,1007.1
201808121300,114,32.7,133.4,2.5,0.0,0.0,43.5,990.1,1006.4
201808121400,114,33.8,128.1,2.5,0.0,0.0,42.2,989.6,1005.9
201808121500,114,32.7,148.6,2.3,0.0,0.0,42.0,989.0,1005.3
201808121600,114,33.4,181.9,1.3,0.0,0.0,41.1,989.2,1005.5
201808121700,114,32.8,166.7,2.5,0.0,0.0,44.3,989.4,1005.7
201808121800,114,32.1,154.6,2.1,0.0,0.0,48.0,989.5,1005.9
201808121900,114,31.2,130.6,1.5,0.0,0.0,52.0,989.9,1006.3
201808122000,114,30.8,141.0,1.2,0.0,0.0,54.8,990.5,1007.0
201808122100,114,30.6,157.0,0.9,0.0,0.0,55.6,991.3,1007.8
201808122200,114,30.4,180.0,0.4,0.0,0.0,56.5,991.9,1008.4
201808122300,114,27.9,135.7,1.4,0.3,0.3,71.5,992.4,1009.0
201808130000,114,26.5,241.3,0.8,0.6,0.3,83.5,992.8,1009.5
201808130100,114,26.2,48.9,0.8,0.7,0.7,86.2,993.0,1009.8
201808130200,114,26.0,51.7,0.8,0.9,0.2,87.9,992.7,1009.5
201808130300,114,26.1,22.6,1.7,0.9,0.0,88.0,993.0,1009.8
201808130400,114,25.7,28.9,1.0,0.9,0.0,88.8,993.0,1009.8
201808130500,114,25.6,286.6,0.1,0.9,0.0,89.5,993.4,1010.2
201808130600,114,25.5,39.0,0.8,0.9,0.0,90.3,993.7,1010.5
201808130700,114,25.7,31.8,0.8,0.9,0.0,89.3,994.1,1010.9
201808130800,114,26.5,324.3,0.1,0.9,0.0,82.7,994.5,1011.3
201808130900,114,28.0,82.5,0.6,0.9,0.0,74.6,994.4,1011.0
201808131000,114,30.2,28.1,0.9,0.9,0.0,62.6,994.5,1011.1
201808131100,114,31.4,283.7,1.4,0.9,0.0,55.8,994.3,1010.8
201808131200,114,32.5,255.0,1.1,0.9,0.0,51.7,994.1,1010.5
201808131300,114,33.2,89.9,1.3,0.9,0.0,49.8,993.6,1010.0
201808131400,114,34.3,277.6,1.2,0.9,0.0,45.3,992.7,1009.0
201808131500,114,34.9,255.2,1.5,0.9,0.0,44.0,992.2,1008.5
201808131600,114,34.7,286.0,1.7,0.9,0.0,42.9,991.8,1008.1
201808131700,114,34.1,297.7,1.7,0.9,0.0,44.6,991.5,1007.8
201808131800,114,33.8,270.5,1.1,0.9,0.0,47.4,991.3,1007.6
201808131900,114,33.0,287.6,0.9,0.9,0.0,49.9,991.9,1008.3
201808132000,114,32.1,56.9,0.0,0.9,0.0,55.2,992.7,1009.1
201808132100,114,30.4,104.9,0.9,0.9,0.0,63.0,993.5,1010.0
201808132200,114,29.7,77.8,0.5,0.9,0.0,64.5,993.7,1010.3
201808132300,114,29.5,13.0,0.3,0.9,0.0,65.8,993.7,1010.2
201808140000,114,28.9,117.5,0.4,0.9,0.0,67.4,993.9,1010.5
201808140100,114,28.3,97.0,0.5,0.0,0.0,69.9,993.8,1010.4
201808140200,114,27.9,77.7,0.7,0.0,0.0,71.5,993.6,1010.2
201808140300,114,27.6,317.4,0.3,0.0,0.0,74.9,993.6,1010.3
201808140400,114,27.2,53.5,0.2,0.0,0.0,80.0,993.2,1009.9
201808140500,114,26.9,37.0,0.8,0.0,0.0,79.7,993.4,1010.1
201808140600,114,26.6,0.0,0.0,0.0,0.0,82.4,993.8,1010.5
201808140700,114,27.0,34.3,0.8,0.0,0.0,81.0,994.1,1010.8
201808140800,114,28.5,65.3,0.3,0.0,0.0,73.4,994.2,1010.8
201808140900,114,29.2,323.1,0.6,0.0,0.0,69.0,994.0,1010.5
201808141000,114,31.4,2.7,1.1,0.0,0.0,60.4,994.1,1010.6
201808141100,114,32.5,80.8,1.1,0.0,0.0,54.4,993.6,1010.0
201808141200,114,32.8,274.4,1.7,0.0,0.0,54.0,993.3,1009.7
201808141300,114,34.5,228.2,1.2,0.0,0.0,48.1,992.9,1009.2
201808141400,114,35.2,240.2,2.5,0.0,0.0,44.9,992.4,1008.7
201808141500,114,35.4,287.6,2.1,0.0,0.0,39.9,991.9,1008.1
201808141600,114,35.7,325.9,1.5,0.0,0.0,39.7,991.4,1007.6
201808141700,114,35.3,293.3,1.3,0.0,0.0,40.5,991.1,1007.3
201808141800,114,34.7,290.6,1.6,0.0,0.0,39.6,991.4,1007.7
201808141900,114,33.8,262.9,0.9,0.0,0.0,42.2,991.6,1007.9
201808142000,114,32.4,142.1,1.2,0.0,0.0,50.4,991.8,1008.2
201808142100,114,31.2,89.9,1.2,0.0,0.0,53.0,992.3,1008.8
201808142200,114,30.4,63.9,1.0,0.0,0.0,54.5,992.4,1008.9
201808142300,114,29.0,19.5,2.1,0.0,0.0,59.0,992.7,1009.2
201808150000,114,28.3,28.3,1.8,0.0,0.0,62.5,992.7,1009.3
201808150100,114,27.6,355.5,0.3,0.0,0.0,65.9,992.6,1009.2
201808150200,114,27.1,27.1,1.1,0.0,0.0,68.4,992.4,1009.1
201808150300,114,26.3,34.4,0.8,0.0,0.0,71.0,992.2,1008.9
201808150400,114,26.1,33.8,0.7,0.0,0.0,73.5,992.2,1009.0
201808150500,114,25.6,39.2,1.1,0.0,0.0,75.6,992.1,1008.9
201808150600,114,25.5,28.8,0.9,0.0,0.0,76.2,992.4,1009.2
201808150700,114,26.5,52.0,0.6,0.0,0.0,72.0,992.7,1009.4
201808150800,114,28.4,31.1,0.6,0.0,0.0,62.7,992.5,1009.1
201808150900,114,29.6,42.8,1.3,0.0,0.0,58.1,992.2,1008.7
201808151000,114,33.0,30.1,1.3,0.0,0.0,46.7,992.0,1008.4
201808151100,114,33.7,358.4,1.3,0.0,0.0,42.9,991.3,1007.6
201808151200,114,35.3,5.2,1.7,0.0,0.0,40.8,990.4,1006.6
201808151300,114,36.1,41.6,1.8,0.0,0.0,37.4,989.6,1005.8
201808151400,114,36.9,52.4,1.2,0.0,0.0,31.4,988.5,1004.6
201808151500,114,37.6,188.5,2.1,0.0,0.0,25.6,987.8,1003.9
201808151600,114,37.8,154.5,1.6,0.0,0.0,27.8,987.2,1003.2
201808151700,114,32.9,7.0,3.1,0.0,0.0,47.0,987.8,1004.1
201808151800,114,30.4,33.7,2.9,0.0,0.0,58.2,988.3,1004.8
201808151900,114,28.7,24.0,2.3,0.0,0.0,67.7,989.2,1005.7
201808152000,114,28.7,45.9,1.3,0.0,0.0,68.0,989.5,1006.0
201808152100,114,28.1,6.0,1.1,0.0,0.0,70.8,989.8,1006.4
201808152200,114,28.3,349.7,1.9,0.0,0.0,67.4,989.8,1006.3
201808152300,114,27.7,18.4,1.9,0.0,0.0,66.7,989.5,1006.1
201808160000,114,27.2,28.4,0.7,0.0,0.0,66.7,989.5,1006.1
201808160100,114,26.7,40.0,0.5,0.0,0.0,68.3,989.5,1006.2
201808160200,114,25.9,46.1,1.0,0.0,0.0,72.7,989.6,1006.3
201808160300,114,25.6,300.2,0.3,0.0,0.0,76.3,990.0,1006.8
201808160400,114,25.5,155.8,0.5,0.0,0.0,74.0,989.9,1006.7
201808160500,114,25.4,97.8,0.3,0.0,0.0,72.9,990.4,1007.2
201808160600,114,24.8,0.0,0.0,0.0,0.0,79.5,990.8,1007.6
201808160700,114,25.4,299.0,0.4,0.0,0.0,74.0,991.3,1008.1
201808160800,114,25.5,23.0,1.4,0.0,0.0,76.5,991.9,1008.7
201808160900,114,27.1,256.3,0.8,0.0,0.0,68.0,992.0,1008.7
201808161000,114,30.1,18.8,1.0,0.0,0.0,58.7,992.1,1008.6
201808161100,114,32.3,69.6,2.3,0.0,0.0,43.2,992.2,1008.6
201808161200,114,32.2,65.6,2.1,0.0,0.0,39.8,992.1,1008.5
201808161300,114,31.1,37.6,3.0,0.0,0.0,43.1,992.3,1008.8
201808161400,114,30.6,56.7,2.2,0.0,0.0,43.3,992.4,1008.9
201808161500,114,30.4,34.5,3.9,0.0,0.0,39.5,992.4,1008.9
201808161600,114,30.2,30.8,4.6,0.0,0.0,39.8,992.6,1009.1
201808161700,114,29.5,25.6,5.6,0.0,0.0,40.5,993.4,1009.9
201808161800,114,27.9,25.9,4.7,0.0,0.0,43.4,994.0,1010.6
201808161900,114,26.4,22.9,4.0,0.0,0.0,46.7,994.8,1011.6
201808162000,114,25.3,25.3,2.4,0.0,0.0,45.6,995.7,1012.6
201808162100,114,24.2,16.5,2.0,0.0,0.0,48.7,996.4,1013.2
201808162200,114,24.0,11.8,2.7,0.0,0.0,48.4,996.5,1013.3
201808162300,114,23.0,16.9,2.0,0.0,0.0,49.1,996.5,1013.4
201808170000,114,22.4,10.7,2.1,0.0,0.0,50.4,996.8,1013.8
201808170100,114,22.1,310.0,0.7,0.0,0.0,51.8,997.0,1014.0
201808170200,114,22.1,53.4,1.1,0.0,0.0,50.8,997.0,1014.0
201808170300,114,21.4,13.8,1.6,0.0,0.0,53.7,996.9,1014.0
201808170400,114,20.9,8.4,2.1,0.0,0.0,56.0,996.8,1013.9
201808170500,114,20.0,327.1,0.7,0.0,0.0,59.7,996.8,1014.0
201808170600,114,19.8,337.4,0.8,0.0,0.0,61.3,997.2,1014.5
201808170700,114,21.1,5.7,1.3,0.0,0.0,55.7,997.2,1014.3
201808170800,114,22.9,16.2,1.0,0.0,0.0,48.3,997.3,1014.3
201808170900,114,25.1,38.4,1.4,0.0,0.0,38.8,997.2,1014.1
201808171000,114,26.8,79.7,1.8,0.0,0.0,34.2,996.9,1013.7
201808171100,114,27.7,63.4,2.3,0.0,0.0,33.5,996.2,1012.9
201808171200,114,28.8,85.4,3.2,0.0,0.0,33.4,995.9,1012.5
201808171300,114,29.7,82.7,3.4,0.0,0.0,31.4,995.2,1011.8
201808171400,114,30.3,81.0,3.6,0.0,0.0,27.3,994.5,1011.1
201808171500,114,29.4,74.3,3.0,0.0,0.0,31.1,994.1,1010.6
201808171600,114,29.8,103.5,2.6,0.0,0.0,31.2,993.6,1010.2
201808171700,114,29.5,129.9,3.1,0.0,0.0,31.8,993.5,1010.0
201808171800,114,28.3,74.4,2.5,0.0,0.0,35.1,993.7,1010.3
201808171900,114,26.6,94.6,1.8,0.0,0.0,41.0,994.2,1010.9
201808172000,114,25.5,94.2,2.0,0.0,0.0,42.2,994.8,1011.6
201808172100,114,25.0,90.5,1.1,0.0,0.0,43.9,995.5,1012.4
201808172200,114,24.3,122.6,0.7,0.0,0.0,48.8,995.7,1012.5
201808172300,114,23.6,122.1,1.6,0.0,0.0,51.5,995.7,1012.6
201808180000,114,23.0,144.2,1.3,0.0,0.0,53.8,995.9,1012.8
201808180100,114,22.4,160.1,1.3,0.0,0.0,54.7,995.8,1012.8
201808180200,114,22.2,229.8,0.6,0.0,0.0,55.3,995.7,1012.7
201808180300,114,21.1,21.6,1.3,0.0,0.0,62.9,996.0,1013.1
201808180400,114,20.0,28.3,0.9,0.0,0.0,66.6,995.9,1013.1
201808180500,114,19.4,32.9,1.2,0.0,0.0,69.5,995.9,1013.0
201808180600,114,18.6,30.7,1.7,0.0,0.0,73.8,996.5,1013.7
201808180700,114,19.9,28.7,1.1,0.0,0.0,67.3,996.6,1013.8
201808180800,114,21.2,27.7,1.7,0.0,0.0,61.2,996.3,1013.4
201808180900,114,23.7,15.6,1.9,0.0,0.0,51.2,996.0,1012.9
201808181000,114,25.3,174.0,2.0,0.0,0.0,38.9,995.7,1012.6
201808181100,114,25.9,112.4,1.4,0.0,0.0,36.7,995.4,1012.2
201808181200,114,27.6,240.7,1.9,0.0,0.0,33.3,994.3,1011.0
201808181300,114,28.3,166.8,1.2,0.0,0.0,31.6,993.2,1009.8
201808181400,114,30.1,275.0,1.3,0.0,0.0,29.1,992.3,1008.8
201808181500,114,30.1,183.0,1.6,0.0,0.0,27.8,991.7,1008.2
201808181600,114,30.3,290.6,2.2,0.0,0.0,30.1,991.4,1007.9
201808181700,114,29.9,312.4,1.5,0.0,0.0,31.9,991.4,1007.9
201808181800,114,28.7,299.8,2.0,0.0,0.0,36.6,991.2,1007.7
201808181900,114,27.4,253.0,1.2,0.0,0.0,40.2,991.6,1008.2
201808182000,114,26.7,218.3,0.2,0.0,0.0,42.6,992.1,1008.8
201808182100,114,25.1,123.9,0.8,0.0,0.0,49.3,992.7,1009.5
201808182200,114,24.2,112.1,0.8,0.0,0.0,51.8,992.9,1009.7
201808182300,114,23.5,112.0,1.3,0.0,0.0,53.4,992.7,1009.5
201808190000,114,22.7,44.6,1.0,0.0,0.0,62.1,993.0,1009.9
201808190100,114,22.8,268.4,0.7,0.0,0.0,59.7,993.0,1009.9
201808190200,114,22.7,38.0,0.6,0.0,0.0,62.6,993.2,1010.1
201808190300,114,21.5,13.1,0.2,0.0,0.0,67.6,993.6,1010.6
201808190400,114,21.2,25.2,0.1,0.0,0.0,69.6,993.8,1010.9
201808190500,114,20.7,46.2,0.7,0.0,0.0,72.9,993.8,1010.9
201808190600,114,20.2,34.8,1.0,0.0,0.0,74.8,994.4,1011.6
201808190700,114,20.8,265.8,0.5,0.0,0.0,70.2,994.5,1011.6
201808190800,114,21.9,32.1,1.0,0.0,0.0,67.7,994.7,1011.7
201808190900,114,22.9,44.0,1.5,0.0,0.0,61.7,994.6,1011.5
201808191000,114,26.1,46.7,0.7,0.0,0.0,48.7,994.4,1011.2
201808191100,114,28.1,272.0,1.6,0.0,0.0,41.4,994.0,1010.6
201808191200,114,28.9,47.7,2.4,0.0,0.0,39.7,993.2,1009.8
201808191300,114,29.2,17.4,2.1,0.0,0.0,38.2,992.7,1009.2
201808191400,114,30.0,14.7,1.1,0.0,0.0,37.0,992.0,1008.5
201808191500,114,31.0,266.7,2.3,0.0,0.0,34.9,991.4,1007.9
201808191600,114,31.7,286.2,1.3,0.0,0.0,34.0,990.9,1007.3
201808191700,114,31.4,317.4,0.6,0.0,0.0,35.0,990.7,1007.1
201808191800,114,30.4,260.6,1.4,0.0,0.0,40.0,990.9,1007.4
201808191900,114,29.5,255.3,1.2,0.0,0.0,42.2,991.2,1007.7
201808192000,114,28.6,202.3,0.8,0.0,0.0,45.9,991.7,1008.2
201808192100,114,26.4,103.5,1.0,0.0,0.0,53.4,992.2,1008.9
201808192200,114,25.8,82.8,0.0,0.0,0.0,55.4,992.5,1009.3
201808192300,114,25.1,96.6,0.7,0.0,0.0,57.9,992.5,1009.3
201808200000,114,24.7,287.1,0.8,0.0,0.0,59.4,992.6,1009.5
201808200100,114,25.3,64.7,0.9,0.0,0.0,58.2,992.4,1009.2
201808200200,114,25.5,99.7,0.8,0.0,0.0,56.9,992.2,1009.0
201808200300,114,23.9,294.0,0.5,0.0,0.0,64.3,992.2,1009.0
201808200400,114,23.2,330.7,0.7,0.0,0.0,70.4,992.2,1009.0
201808200500,114,22.4,325.9,0.2,0.0,0.0,74.3,992.2,1009.1
201808200600,114,21.8,298.5,0.2,0.0,0.0,76.4,992.3,1009.3
201808200700,114,22.7,33.9,1.2,0.0,0.0,71.4,992.6,1009.5
201808200800,114,23.9,24.6,0.9,0.0,0.0,66.1,992.2,1009.0
201808200900,114,26.4,22.2,2.1,0.0,0.0,57.3,991.8,1008.5
201808201000,114,27.1,51.6,1.1,0.0,0.0,53.5,991.5,1008.2
201808201100,114,28.8,337.3,1.3,0.0,0.0,47.9,990.4,1006.9
201808201200,114,31.3,132.1,2.9,0.0,0.0,38.1,989.4,1005.8
201808201300,114,31.8,148.6,2.3,0.0,0.0,35.7,988.6,1005.0
201808201400,114,32.5,141.3,3.3,0.0,0.0,32.8,987.7,1004.0
201808201500,114,31.9,135.2,2.5,0.0,0.0,36.4,986.9,1003.2
201808201600,114,32.2,136.7,1.7,0.0,0.0,37.1,986.2,1002.5
201808201700,114,31.9,144.1,2.7,0.0,0.0,37.2,985.8,1002.1
201808201800,114,31.3,156.2,2.4,0.0,0.0,37.9,985.7,1002.1
201808201900,114,31.0,157.2,1.5,0.0,0.0,40.1,985.7,1002.1
201808202000,114,30.3,193.3,1.5,0.0,0.0,41.9,985.7,1002.1
201808202100,114,29.9,192.5,1.8,0.0,0.0,42.9,986.0,1002.4
201808202200,114,29.1,162.7,1.2,0.0,0.0,47.7,986.0,1002.4
201808202300,114,28.4,180.7,2.4,0.0,0.0,51.2,985.8,1002.3
201808210000,114,27.9,154.3,1.9,0.0,0.0,52.7,986.0,1002.5
201808210100,114,27.2,163.2,1.5,0.0,0.0,55.0,985.2,1001.7
201808210200,114,26.8,169.5,1.7,0.0,0.0,56.5,985.1,1001.7
201808210300,114,27.4,184.1,2.8,0.0,0.0,53.0,985.3,1001.8
201808210400,114,27.4,209.1,3.3,0.0,0.0,50.4,985.4,1001.9
201808210500,114,27.2,201.0,1.9,0.0,0.0,51.4,985.3,1001.8
201808210600,114,26.9,209.5,2.8,0.0,0.0,51.3,985.8,1002.4
201808210700,114,26.8,207.4,2.2,0.0,0.0,50.7,985.7,1002.3
201808210800,114,27.1,212.2,2.3,0.0,0.0,48.7,985.9,1002.5
201808210900,114,27.5,218.3,2.2,0.0,0.0,48.0,985.8,1002.3
201808211000,114,26.9,227.3,1.9,0.0,0.0,49.4,987.1,1003.7
201808211100,114,27.7,231.6,2.4,0.0,0.0,47.8,987.2,1003.7
201808211200,114,25.4,205.9,2.9,0.0,0.0,63.8,987.3,1004.0
201808211300,114,23.3,220.1,1.9,0.2,0.2,82.6,988.0,1004.8
201808211400,114,23.3,215.4,1.4,0.2,0.0,84.0,987.9,1004.7
201808211500,114,25.3,124.5,1.1,0.2,0.0,74.1,987.3,1004.0
201808211600,114,25.7,281.0,0.6,0.2,0.0,69.3,987.0,1003.7
201808211700,114,26.1,210.0,1.0,0.2,0.0,67.7,987.7,1004.4
201808211800,114,26.6,176.5,1.1,0.2,0.0,65.5,987.8,1004.4
201808211900,114,26.2,64.5,0.1,0.2,0.0,68.7,987.8,1004.5
201808212000,114,25.7,71.7,0.8,0.2,0.0,70.5,988.1,1004.8
201808212100,114,24.8,74.7,0.8,0.2,0.0,77.2,988.9,1005.7
201808212200,114,24.4,72.8,0.4,0.2,0.0,77.9,989.4,1006.1
201808212300,114,23.9,289.5,0.2,0.2,0.0,78.7,989.0,1005.7
201808220000,114,23.4,22.3,0.4,0.2,0.0,80.9,988.9,1005.7
201808220100,114,23.3,36.4,0.6,0.0,0.0,79.8,988.9,1005.7
201808220200,114,22.9,26.9,0.1,0.0,0.0,81.8,988.6,1005.4
201808220300,114,22.4,37.2,1.2,0.0,0.0,83.4,988.6,1005.5
201808220400,114,22.2,27.3,0.4,0.0,0.0,85.1,988.4,1005.3
201808220500,114,22.0,134.0,0.1,0.0,0.0,84.8,988.8,1005.7
201808220600,114,21.7,67.2,0.6,0.0,0.0,84.1,989.3,1006.2
201808220700,114,22.5,356.0,0.1,0.0,0.0,80.7,989.8,1006.7
201808220800,114,25.3,29.3,2.2,0.0,0.0,68.6,989.7,1006.5
201808220900,114,27.4,19.8,2.2,0.0,0.0,59.3,989.7,1006.3
201808221000,114,30.4,26.0,2.6,0.0,0.0,50.4,989.6,1006.1
201808221100,114,32.0,139.6,2.9,0.0,0.0,45.4,989.3,1005.7
201808221200,114,32.7,136.3,2.6,0.0,0.0,43.2,988.7,1005.0
201808221300,114,33.5,150.6,3.2,0.0,0.0,39.9,987.9,1004.2
201808221400,114,33.9,154.8,2.4,0.0,0.0,38.8,987.0,1003.2
201808221500,114,35.0,106.4,1.7,0.0,0.0,35.6,985.9,1002.1
201808221600,114,35.4,141.1,3.4,0.0,0.0,35.5,985.7,1001.8
201808221700,114,36.1,160.0,2.7,0.0,0.0,33.2,985.7,1001.8
201808221800,114,34.2,156.9,3.6,0.0,0.0,40.7,986.0,1002.2
201808221900,114,32.2,146.5,3.2,0.0,0.0,45.9,986.7,1003.0
201808222000,114,30.8,113.4,3.4,0.0,0.0,49.2,987.3,1003.7
201808222100,114,30.5,113.4,2.0,0.0,0.0,49.7,988.0,1004.4
201808222200,114,30.2,133.4,1.8,0.0,0.0,50.2,988.3,1004.8
201808222300,114,29.6,185.8,1.4,0.0,0.0,52.0,988.3,1004.7
201808230000,114,29.7,191.8,1.0,0.0,0.0,50.0,988.3,1004.8
201808230100,114,29.4,199.0,1.4,0.0,0.0,50.3,987.8,1004.2
201808230200,114,29.3,333.6,0.9,0.0,0.0,51.0,987.5,1003.9
201808230300,114,29.2,303.9,1.4,0.0,0.0,51.1,987.2,1003.6
201808230400,114,28.7,335.6,1.1,0.0,0.0,52.5,986.9,1003.4
201808230500,114,29.0,34.8,0.7,0.0,0.0,51.2,986.6,1003.0
201808230600,114,28.2,352.6,1.8,0.0,0.0,54.8,986.6,1003.1
201808230700,114,28.0,306.4,1.2,0.0,0.0,56.8,986.6,1003.1
201808230800,114,28.5,358.3,1.8,0.0,0.0,54.9,986.4,1002.9
201808230900,114,29.9,117.8,1.3,0.0,0.0,49.8,986.2,1002.6
201808231000,114,30.0,78.9,2.2,0.0,0.0,50.3,986.3,1002.7
201808231100,114,30.7,70.9,2.4,0.0,0.0,48.4,985.9,1002.3
201808231200,114,31.4,48.9,2.2,0.0,0.0,46.0,985.0,1001.3
201808231300,114,31.4,64.9,2.1,0.0,0.0,47.2,984.1,1000.4
201808231400,114,32.0,76.2,2.1,0.0,0.0,46.1,983.4,999.7
201808231500,114,31.7,43.2,2.2,0.0,0.0,47.7,982.8,999.1
201808231600,114,30.9,76.8,3.7,0.0,0.0,50.2,982.3,998.6
201808231700,114,30.3,83.4,3.4,0.0,0.0,50.9,982.0,998.4
201808231800,114,30.4,81.8,2.5,0.0,0.0,50.0,981.4,997.7
201808231900,114,29.5,42.1,2.0,0.0,0.0,54.3,980.9,997.2
201808232000,114,28.1,22.3,2.0,0.0,0.0,62.1,980.4,996.8
201808232100,114,28.5,236.7,0.8,0.0,0.0,58.9,979.8,996.2
201808232200,114,28.9,7.6,2.0,0.0,0.0,56.8,979.2,995.5
201808232300,114,29.6,69.5,2.7,0.0,0.0,55.6,978.4,994.7
201808240000,114,29.0,33.6,2.3,0.0,0.0,57.9,977.5,993.8
201808240100,114,28.8,33.4,2.3,0.0,0.0,59.9,976.5,992.8
201808240200,114,28.4,22.1,2.4,0.0,0.0,62.2,975.8,992.1
201808240300,114,25.1,44.2,1.4,5.5,5.5,83.7,975.4,991.9
201808240400,114,24.8,12.0,3.2,9.0,3.5,88.9,974.0,990.5
201808240500,114,24.9,17.0,2.8,10.1,1.1,88.4,972.8,989.3
201808240600,114,24.9,15.7,2.5,13.7,3.6,88.0,972.2,988.7
201808240700,114,24.6,357.7,2.2,16.3,2.6,88.7,972.1,988.5
201808240800,114,24.6,4.7,1.7,16.8,0.5,89.9,972.5,988.9
201808240900,114,24.8,359.7,0.8,17.1,0.3,88.8,973.0,989.5
201808241000,114,24.8,249.8,0.6,18.6,1.5,90.6,974.3,990.8
201808241100,114,24.9,261.8,2.2,23.0,4.4,91.5,975.5,992.1
201808241200,114,25.2,258.0,2.5,25.4,2.4,88.6,977.1,993.7
201808241300,114,24.3,228.3,2.2,27.0,1.6,89.1,978.7,995.2
201808241400,114,24.3,230.1,1.7,28.4,1.4,90.1,979.7,996.2
201808241500,114,23.6,229.9,2.8,29.6,1.2,89.8,980.8,997.4
201808241600,114,23.7,217.8,2.9,29.8,0.2,88.9,982.1,998.7
201808241700,114,23.5,224.2,3.0,30.2,0.4,87.8,983.6,1000.3
201808241800,114,23.6,227.4,3.0,30.2,0.0,83.5,984.6,1001.3
201808241900,114,23.7,221.9,2.3,30.2,0.0,79.2,985.7,1002.4
201808242000,114,23.9,222.2,1.2,30.2,0.0,77.1,986.6,1003.3
201808242100,114,23.9,215.6,2.1,30.2,0.0,76.4,987.4,1004.1
201808242200,114,23.7,216.3,1.3,30.2,0.0,76.5,988.1,1004.8
201808242300,114,23.7,224.3,0.9,30.2,0.0,76.0,988.6,1005.3
201808250000,114,23.5,234.3,1.1,30.2,0.0,75.1,988.7,1005.5
201808250100,114,23.2,231.6,0.8,0.0,0.0,76.7,989.2,1006.0
201808250200,114,22.7,218.9,1.0,0.1,0.1,83.0,989.2,1006.0
201808250300,114,22.9,242.7,1.3,0.1,0.0,79.4,989.5,1006.3
201808250400,114,22.7,237.3,1.1,0.1,0.0,78.9,990.0,1006.9
